Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
4103385,5,3,935.0,355.0,935.0,187.0,418.1447,355.0,118.333336,204.95935,314.3746032714844,1.9496098756790161,586197.9,1519080.0,4030911.0,8.0,4103385.0,1025846.25,2003666.4,4030919.0,26.0,71903.0,35951.5,13823.23,45726.0,26177.0,0,168,104,1.2185062,0.7311037,935.0,143.33333,319.24716,101918.75,0,0,161.25,935,355,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49663,2,2,70.0,198.0,35.0,35.0,0.0,99.0,99.0,0.0,5396.371544,80.54285887,16554.334,28658.225,49646.0,4.0,13.0,13.0,0.0,13.0,13.0,4.0,4.0,0.0,4.0,4.0,0,40,64,40.27143,40.27143,99.0,60.6,35.054245,1228.8,0,0,75.75,70,198,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115431163,16,15,442.0,1806.0,431.0,27.625,107.56757,1460.0,120.4,381.1518,19.4748102815,0.2685583268,3847705.5,4848385.0,10015746.0,1.0,115431163.0,7695411.0,4175047.8,10046535.0,191.0,110424781.0,7887484.5,4268886.0,10046542.0,1.0,0,332,444,0.13861075,0.12994757,1460.0,70.25,271.14847,73521.484,0,0,72.51613,442,1806,8192,946,12,20,33728.273,9528.894,62458.0,30777.0,10004880.0,7166.377,10015746.0,9999862.0
166106,2,2,84.0,310.0,42.0,42.0,0.0,155.0,155.0,0.0,2371.9793384947,24.0810085126365,55368.668,73921.2,139466.0,668.0,165438.0,165438.0,0.0,165438.0,165438.0,140134.0,140134.0,0.0,140134.0,140134.0,0,16,16,12.040504,12.040504,155.0,87.2,61.89265,3830.7,0,0,109.0,84,310,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370155,22,22,1928.0,2665.0,640.0,87.63636,137.78055,976.0,121.13636,258.64157,12408.3154354257,118.8691223947,8608.256,21294.846,93337.0,4.0,369595.0,17599.762,28166.084,93337.0,204.0,370151.0,17626.238,36277.95,122857.0,12.0,0,712,712,59.434563,59.434563,976.0,102.066666,203.74097,41510.383,0,0,104.38636,1928,2665,26883,230,16,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4608.2949308756,434.0,0.0,434.0,434.0,434.0,434.0,0.0,434.0,434.0,0.0,0.0,0.0,0.0,0.0,0,40,0,4608.295,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2339609,8,7,1148.0,1581.0,677.0,143.5,228.12967,1173.0,225.85715,430.0986,1166.4342204189,6.4113277048,167114.92,255460.88,953122.0,62.0,2339609.0,334229.84,395720.38,1194058.0,62.0,2152319.0,358719.84,301576.5,953122.0,187775.0,0,172,152,3.4193747,2.991953,1173.0,170.5625,319.43323,102037.59,0,0,181.93333,1148,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9380189,200,366,11257.0,510989.0,593.0,56.285,168.51117,1460.0,1396.1448,258.96686,55675.4240239722,60.3399355813,16602.104,223243.5,5005219.0,0.0,4374937.0,21984.607,125580.3,1720705.0,25.0,9291197.0,25455.334,279224.44,5005230.0,0.0,0,4012,7324,21.321531,39.018402,1460.0,921.0688,681.86096,464934.38,0,0,922.6961,11257,510989,8192,51324,21,20,4374937.0,0.0,4374937.0,4374937.0,5005219.0,0.0,5005219.0,5005219.0
548517,6,5,455.0,338.0,140.0,75.833336,62.93621,145.0,67.6,69.75887,1445.7163588367,20.0540730734,54851.7,70677.02,137317.0,2.0,548421.0,109684.2,61314.652,137387.0,2.0,548447.0,137111.75,308.49136,137528.0,136789.0,0,132,112,10.938585,9.115488,145.0,66.083336,63.402695,4019.9016,0,0,72.09091,455,338,8192,0,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79734,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.083402633666992,79734.0,0.0,79734.0,79734.0,79734.0,79734.0,0.0,79734.0,79734.0,0.0,0.0,0.0,0.0,0.0,0,64,0,25.083403,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,225,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2499394,9,9,1349.0,2754.0,677.0,149.88889,214.24545,1173.0,306.0,500.02426,1641.5979233366,7.2017457032,147023.17,233533.17,937562.0,41.0,2499394.0,312424.25,362653.66,1160602.0,63.0,2341032.0,292629.0,281036.38,937562.0,51329.0,0,192,204,3.6008728,3.6008728,1173.0,215.94737,374.63278,140349.72,0,0,227.94444,1349,2754,8192,62856,6,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149780,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.705835225,49926.668,86403.66,149697.0,1.0,149780.0,74890.0,105909.04,149779.0,1.0,0.0,0.0,0.0,0.0,0.0,0,68,32,20.029377,6.676459,0.0,0.0,0.0,0.0,0,0,0.0,0,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107702941,2,1,348.0,6.0,348.0,174.0,246.07317,6.0,6.0,0.0,3.286818324,0.027854393,53900000.0,76200000.0,108000000.0,18.0,108000000.0,108000000.0,0.0,108000000.0,108000000.0,0.0,0.0,0.0,0.0,0.0,0,64,20,0.018569594,0.009284798,348.0,88.5,173.02312,29937.0,0,0,118.0,348,6,410,0,1,32,0.0,0.0,0.0,0.0,108000000.0,0.0,108000000.0,108000000.0
115059169,16,14,456.0,971.0,445.0,28.5,111.06755,971.0,69.35714,259.51068,12.4023144996,0.2607354134,3967557.5,4882112.5,10005479.0,33.0,115059169.0,7670611.5,4169741.5,10015468.0,200.0,110183821.0,8475679.0,3758707.0,10016400.0,2877.0,0,332,424,0.13905889,0.12167653,971.0,46.032257,189.31358,35839.633,0,0,47.566666,456,971,8192,119,12,20,15766.546,19058.17,73229.0,9970.0,10000939.0,14852.157,10005479.0,9956158.0
1829963,4,0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,13.11501927,2.185836544,609987.7,1055694.0,1828998.0,4.0,1829963.0,609987.7,1055694.0,1828998.0,4.0,0.0,0.0,0.0,0.0,0.0,0,80,0,2.1858366,0.0,6.0,6.0,0.0,0.0,0,0,7.5,24,0,256,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464.285714285715,336.0,354.9676,587.0,85.0,85.0,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0,40,20,2976.1904,1488.0952,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,17520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069333,4,5,935.0,352.0,935.0,233.75,467.5,352.0,70.4,157.41919,316.2680358886719,2.2116646766662598,508666.62,1394832.4,3960533.0,5.0,4043566.0,1347855.4,2262662.0,3960539.0,34242.0,108800.0,27200.0,24106.393,58896.0,1118.0,0,136,168,0.9829621,1.2287025,935.0,128.7,304.1367,92499.125,0,0,143.0,935,352,219,225,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89528,12,15,4282.0,10306.0,1486.0,356.83334,560.4305,2636.0,687.06665,803.4295,162943.4366901975,301.58162809400415,3443.3845,8380.448,26121.0,1.0,59933.0,5448.4546,10415.3545,26594.0,2.0,63709.0,4550.643,10681.369,30963.0,1.0,0,264,308,134.03629,167.54535,2636.0,521.0,707.11755,500015.25,0,0,540.2963,4282,10306,8192,32120,10,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92925235,5,9,249.0,9495.0,249.0,49.8,111.356186,1460.0,1055.0,643.4866,104.8584918833,0.1506587527,7148095.0,25760826.0,92885306.0,0.0,92925235.0,23231308.0,46436000.0,92885306.0,118.0,20531.0,2566.375,6850.053,19496.0,0.0,0,112,192,0.053806696,0.09685206,1460.0,649.6,710.23755,504437.4,0,0,696.0,249,9495,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5948771,4,4,97.0,231.0,97.0,24.25,48.5,231.0,57.75,115.5,55.1374393130951,1.34481559300232,849824.44,2221155.5,5886666.0,38.0,62105.0,20701.666,35591.37,61799.0,102.0,5948605.0,1982868.4,3433906.5,5948002.0,295.0,0,92,92,0.6724078,0.6724078,231.0,36.444443,79.69961,6352.028,0,0,41.0,97,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44000341,8,10,4.0,576.0,1.0,0.5,0.5345225,288.0,57.6,121.431465,13.18171602,0.409087739,2588255.2,4328771.5,10000000.0,0.0,44000000.0,6285763.0,4817788.0,10000000.0,31601.0,40200000.0,4470914.5,5284385.5,10000000.0,0.0,0,172,260,0.18181677,0.22727096,288.0,30.526316,90.73366,8232.597,0,0,32.22222,4,576,8192,1278,4,20,62441.5,61641.004,154903.0,31599.0,9997096.0,26485.791,10000000.0,9958923.0
116643060,16,17,1528.0,5334.0,808.0,95.5,200.98192,1460.0,313.7647,510.28516,58.8290464945,0.2829143886,3645095.5,14310998.0,58381589.0,1.0,116643060.0,7776204.0,20480278.0,58425266.0,27.0,116581109.0,7286319.5,19894534.0,58414454.0,1.0,0,332,352,0.13717061,0.14574377,1460.0,201.82353,397.21732,157781.61,0,0,207.93939,1528,5334,8192,120,8,20,92403.5,1578.9695,93520.0,91287.0,58198120.0,259462.23,58381589.0,58014654.0
32900,4,2,200.0,230.0,50.0,50.0,0.0,115.0,115.0,0.0,13069.90881,182.3708207,6580.0,9558.026,20973.0,3.0,20979.0,6993.0,12107.035,20973.0,3.0,3.0,3.0,0.0,3.0,3.0,0,128,64,121.58054,60.79027,115.0,68.57143,31.716753,1005.9524,0,0,80.0,200,230,0,0,3,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,1,1,34.0,66.0,34.0,34.0,0.0,66.0,66.0,0.0,105708.245243129,2114.16490486258,946.0,0.0,946.0,946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1057.0824,1057.0824,66.0,44.666668,18.475208,341.33334,0,0,67.0,34,66,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115705101,22,21,1285.0,6031.0,460.0,58.409092,137.96503,1460.0,287.1905,519.1694,63.2297101577,0.3716344364,2754883.2,4434886.5,10006446.0,0.0,115705101.0,5509766.5,4950377.5,10017971.0,23.0,110423451.0,5521172.5,5097498.0,10018019.0,0.0,0,452,564,0.19013855,0.18149589,1460.0,166.27272,385.22446,148397.88,0,0,170.13954,1285,6031,8192,127,16,20,47564.25,124063.52,441518.0,11525.0,9594526.0,1362762.1,10006446.0,5270151.0
10266007,7,11,315.0,7127.0,189.0,45.0,78.97468,1460.0,647.9091,697.8939,724.9167081223,1.7533594123,603882.75,2421416.5,9999460.0,0.0,266547.0,44424.5,58264.016,152936.0,196.0,10249622.0,1024962.2,3153630.8,9999485.0,0.0,0,152,224,0.681862,1.0714974,1460.0,391.6842,606.6708,368049.44,0,0,413.44446,315,7127,8192,33580,2,20,266547.0,0.0,266547.0,266547.0,9999460.0,0.0,9999460.0,9999460.0
28410,1,1,31.0,122.0,31.0,31.0,0.0,122.0,122.0,0.0,5385.427666,70.39774727,28410.0,0.0,28410.0,28410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,35.198875,35.198875,122.0,61.333332,52.538876,2760.3333,0,0,92.0,31,122,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4550754,5,3,935.0,308.0,935.0,187.0,418.1447,308.0,102.666664,177.82388,273.14154052734375,1.7579504251480103,650107.7,1682646.0,4465635.0,5.0,4550754.0,1137688.5,2218828.8,4465641.0,62.0,68763.0,34381.5,41703.035,63870.0,4893.0,0,168,104,1.098719,0.6592314,935.0,138.11111,315.71683,99677.11,0,0,155.375,935,308,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,5,2,935.0,326.0,935.0,187.0,418.1447,326.0,163.0,230.51682,914430.75,5076.14208984375,229.83333,327.8118,852.0,5.0,1379.0,344.75,550.813,1161.0,5.0,852.0,852.0,0.0,852.0,852.0,0,124,40,3625.816,1450.3263,935.0,157.625,334.18042,111676.555,0,0,180.14285,935,326,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117965443,24,32,1405.0,21685.0,508.0,58.541668,115.667435,1430.0,677.65625,681.9518,195.735288342,0.4747152944,2144826.2,11045620.0,58719422.0,2.0,117965443.0,5128932.5,16857766.0,58719422.0,143.0,117811932.0,3800385.0,14632175.0,58875706.0,2.0,0,492,652,0.20344941,0.2712659,1430.0,405.0877,599.82544,359790.6,0,0,412.32144,1405,21685,8192,184,10,20,420138.5,373607.66,684319.0,155958.0,58485636.0,330621.22,58719422.0,58251853.0
79,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25316.4557,79.0,0.0,79.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,12658.228,12658.228,0.0,0.0,0.0,0.0,0,0,0.0,0,0,408,336,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60236,1,1,55.0,116.0,55.0,55.0,0.0,116.0,116.0,0.0,2838.83392,33.20273591,60236.0,0.0,60236.0,60236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,16.601368,16.601368,116.0,75.333336,35.218365,1240.3334,0,0,113.0,55,116,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14311,3,4,311.0,935.0,311.0,103.666664,179.55594,935.0,233.75,467.5,87065.890625,489.1342468261719,2385.1667,5347.8223,13288.0,3.0,13611.0,6805.5,9167.64,13288.0,323.0,14307.0,4769.0,7663.5317,13610.0,21.0,0,72,92,209.62895,279.50528,935.0,155.75,333.1412,110983.07,0,0,178.0,311,935,65535,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71716,1,1,58.0,152.0,58.0,58.0,0.0,152.0,152.0,0.0,2928.216855,27.88777957,71716.0,0.0,71716.0,71716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,32,13.94389,13.94389,152.0,89.333336,54.270924,2945.3333,0,0,134.0,58,152,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,5,2,935.0,324.0,935.0,187.0,418.1447,324.0,162.0,229.1026,1062447.25,5907.1728515625,197.5,245.79402,635.0,6.0,1185.0,296.25,438.07333,938.0,6.0,635.0,635.0,0.0,635.0,635.0,0,124,40,4219.409,1687.7637,935.0,157.375,334.03717,111580.836,0,0,179.85715,935,324,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328861,9,6,523.0,2879.0,205.0,58.11111,85.789635,1430.0,479.83334,624.51465,10344.7961296718,45.6119758804,23490.072,39454.63,95853.0,11.0,328861.0,41107.625,45546.137,96184.0,22.0,232888.0,46577.6,64889.066,134361.0,25.0,0,192,132,27.367186,18.244791,1430.0,212.625,424.06396,179830.25,0,0,226.8,523,2879,8192,172,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,1,1,41.0,104.0,41.0,41.0,0.0,104.0,104.0,0.0,121644.295302013,1677.85234899329,1192.0,0.0,1192.0,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,838.92615,838.92615,104.0,62.0,36.373066,1323.0,0,0,93.0,41,104,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687483,3,4,20.0,964.0,20.0,6.6666665,11.547006,964.0,241.0,482.0,583.1169855,4.148189937,281247.16,688725.9,1687103.0,7.0,339.0,169.5,226.98128,330.0,9.0,1687475.0,562491.7,973942.0,1687103.0,34.0,0,72,92,1.7777957,2.3703942,964.0,123.0,339.8874,115523.43,0,0,140.57143,20,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,1,1,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,250000.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,20833.334,20833.334,6.0,6.0,0.0,0.0,0,1,9.0,6,6,123,254,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115823856,21,18,1828.0,4031.0,1221.0,87.04762,273.12112,1400.0,223.94444,493.85846,50.5854337987,0.3367181973,3047996.2,4579559.0,10003990.0,10.0,115823856.0,5791193.0,4924048.0,10015408.0,31.0,110353755.0,6491397.5,4919481.5,10024527.0,17.0,0,444,504,0.1813098,0.1554084,1400.0,146.475,387.02628,149789.33,0,0,150.23077,1828,4031,8192,13431,15,20,33865.25,77548.266,280114.0,11381.0,9618120.0,1310302.1,10003990.0,5458039.0
5606231,5,3,935.0,329.0,935.0,187.0,418.1447,329.0,109.666664,189.94824,225.4634246826172,1.4269835948944092,800890.1,2058417.4,5468343.0,8.0,5606231.0,1401557.8,2711405.0,5468351.0,41.0,79971.0,39985.5,56078.516,79639.0,332.0,0,168,104,0.8918648,0.5351189,935.0,140.44444,317.20346,100618.03,0,0,158.0,935,329,219,211,1,32,0.0,0.0,0.0,0.0,5468343.0,0.0,5468343.0,5468343.0
98734195,7,5,352.0,11595.0,352.0,50.285713,133.04349,7240.0,2319.0,3331.6382,121.0016449,0.12153844,8975836.0,29800000.0,98700000.0,1.0,98700000.0,16500000.0,40300000.0,98700000.0,1.0,32895.0,8223.75,10255.3,21576.0,162.0,0,232,168,0.07089742,0.050641015,7240.0,919.0,2244.1157,5036055.5,0,0,995.5833,352,11595,274,235,1,32,987.0,0.0,987.0,987.0,98700000.0,0.0,98700000.0,98700000.0
16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,32,62500.0,62500.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,331,65535,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883807,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2629374965348767,883807.0,0.0,883807.0,883807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,20,1.1314688,1.1314688,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,17520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28895243,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069215545,28900000.0,0.0,28900000.0,28900000.0,28900000.0,28900000.0,0.0,28900000.0,28900000.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.06921554,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,28900000.0,0.0,28900000.0,28900000.0
1125,5,2,935.0,247.0,935.0,187.0,418.1447,247.0,123.5,174.65538,1050666.625,6222.22216796875,187.5,214.81783,528.0,7.0,1125.0,281.25,409.69614,881.0,7.0,528.0,528.0,0.0,528.0,528.0,0,124,40,4444.4443,1777.7778,935.0,147.75,329.63043,108656.21,0,0,168.85715,935,247,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206920,2,2,86.0,142.0,43.0,43.0,0.0,71.0,71.0,0.0,1101.8751208196,19.3311424705,68973.336,118319.8,205597.0,428.0,206492.0,206492.0,0.0,206492.0,206492.0,206025.0,206025.0,0.0,206025.0,206025.0,0,16,16,9.665571,9.665571,71.0,54.2,15.336231,235.2,0,0,67.75,86,142,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3274709,11,19,116.0,22723.0,116.0,10.545455,34.975315,1380.0,1195.9474,453.89285,6974.360164521489,9.161119354422029,112921.0,476517.06,2581163.0,178.0,3179444.0,317944.4,867034.94,2784684.0,206.0,3274709.0,181928.28,602333.1,2582366.0,512.0,0,244,396,3.3590772,5.8020425,1380.0,736.74194,684.85657,469028.53,1,0,761.3,116,22723,0,65419,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5330249,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375216993,5330249.0,0.0,5330249.0,5330249.0,5330249.0,5330249.0,0.0,5330249.0,5330249.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.375217,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,5330249.0,0.0,5330249.0,5330249.0
244592,3,4,272.0,1352.0,266.0,90.666664,151.87276,1340.0,338.0,668.006,6639.628442,28.61908811,40765.332,62396.543,121491.0,4.0,121289.0,60644.5,85648.31,121207.0,82.0,123455.0,41151.668,69713.375,121643.0,4.0,0,72,88,12.265324,16.353765,1340.0,203.0,468.5528,219541.72,0,0,232.0,272,1352,8192,4646,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16621,1,1,45.0,326.0,45.0,45.0,0.0,326.0,326.0,0.0,22321.1599783407,120.3297033873,16621.0,0.0,16621.0,16621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,60.164852,60.164852,326.0,138.66667,162.23543,26320.334,0,0,208.0,45,326,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,3,0,77.0,0.0,46.0,25.666666,23.459185,0.0,0.0,0.0,234042.553191489,9118.5410334347,164.5,201.52544,307.0,22.0,329.0,164.5,201.52544,307.0,22.0,0.0,0.0,0.0,0.0,0.0,1,60,0,9118.541,0.0,46.0,30.75,21.68525,470.25,1,0,41.0,77,0,258,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91015208,18,36,1152.0,28290.0,429.0,64.0,136.99806,1380.0,785.8333,653.4667,323.4844005411,0.5933074393,1717268.1,3574483.2,10202695.0,0.0,81382164.0,4787186.0,4699746.5,10202695.0,514.0,90896063.0,2597030.2,4216545.0,10328974.0,0.0,0,372,816,0.19776915,0.3955383,1380.0,535.3091,635.5094,403872.22,0,0,545.2222,1152,28290,8192,254,11,20,1594410.6,2807688.5,7415168.0,95147.0,10031613.0,84271.734,10202695.0,9927864.0
407,2,1,38.0,0.0,38.0,19.0,26.870058,0.0,0.0,0.0,93366.0933660934,7371.0073710074,203.5,219.9102,359.0,48.0,407.0,407.0,0.0,407.0,407.0,0.0,0.0,0.0,0.0,0.0,1,40,20,4914.005,2457.0024,38.0,19.0,21.93931,481.33334,1,0,25.333334,38,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17691,1,1,75.0,131.0,75.0,75.0,0.0,131.0,131.0,0.0,11644.3389293991,113.051834266,17691.0,0.0,17691.0,17691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,56.525917,56.525917,131.0,93.666664,32.331615,1045.3334,0,0,140.5,75,131,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6022527,4,4,97.0,231.0,97.0,24.25,48.5,231.0,57.75,115.5,54.46218838,1.328346058,860361.0,2249046.5,5960459.0,42.0,62068.0,20689.334,35473.984,61651.0,109.0,6022261.0,2007420.4,3476360.0,6021575.0,261.0,0,92,92,0.664173,0.664173,231.0,36.444443,79.69961,6352.028,0,0,41.0,97,231,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115264663,33,23,6740.0,4776.0,641.0,204.24243,281.18823,402.0,207.65218,203.30153,99.90919767,0.485838405,2095721.1,3969304.8,10000000.0,25.0,115000000.0,3601633.2,4681291.0,10000000.0,159.0,115000000.0,5238736.5,4854896.0,10000000.0,13051.0,0,672,472,0.28629762,0.19954078,641.0,202.0351,249.32538,62163.14,0,0,205.64285,6740,4776,8192,1024,22,20,147721.5,285930.4,806335.0,12387.0,9456634.0,1310098.4,10000000.0,5766464.0
4646816,8,7,1128.0,1581.0,661.0,141.0,222.62332,1173.0,225.85715,430.0986,582.9798296,3.228016775,331915.44,345757.4,937569.0,4.0,4646816.0,663830.9,486059.1,1639397.0,4.0,4009457.0,668242.8,137122.98,937569.0,563670.0,0,172,152,1.721609,1.5064079,1173.0,169.3125,317.73126,100953.164,0,0,180.6,1128,1581,8192,62872,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39059395,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05120407,39100000.0,0.0,39100000.0,39100000.0,39100000.0,39100000.0,0.0,39100000.0,39100000.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.05120407,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,39100000.0,0.0,39100000.0,39100000.0
105965,4,0,1438.0,0.0,389.0,359.5,34.063667,0.0,0.0,0.0,13570.518567451516,37.74831312225735,35321.668,61176.324,105962.0,1.0,105965.0,35321.668,61176.324,105962.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,37.748314,0.0,389.0,353.6,32.31563,1044.3,0,0,442.0,1438,0,0,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25145160,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07953817,25100000.0,0.0,25100000.0,25100000.0,25100000.0,25100000.0,0.0,25100000.0,25100000.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.07953817,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,25100000.0,0.0,25100000.0,25100000.0
115345268,22,20,6002.0,5290.0,5619.0,272.81818,1195.2089,1418.0,264.5,521.0344,97.8973840522006,0.364124170226038,2813299.2,4467935.0,10011286.0,3.0,115345268.0,5492632.0,4985752.5,10047913.0,3.0,110739525.0,5828396.0,5081563.0,10048140.0,48.0,0,712,648,0.1907317,0.17339246,5619.0,262.60464,915.84467,838771.44,0,0,268.85715,6002,5290,29200,455,4,32,57689.0,69346.04,266775.0,36620.0,10009531.0,4157.307,10011286.0,9997553.0
