Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,SYN Flag Count,URG Flag Count,Avg Packet Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
20643,2,2,58.0,166.0,29.0,29.0,0.0,83.0,83.0,0.0,10851.135978297729,193.7702853267451,6881.0,11913.046,20637.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,96.88514,96.88514,83.0,50.6,29.577019,874.8,0,0,63.25,58,166,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20472,1,1,32.0,94.0,32.0,32.0,0.0,94.0,94.0,0.0,6154.7479484174,97.6944118796,20472.0,0.0,20472.0,20472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,48.847206,48.847206,94.0,52.666668,35.795715,1281.3334,0,0,79.0,32,94,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53480889,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373965362,53480890.0,0.0,53480889.0,53480889.0,53480889.0,53480890.0,0.0,53480889.0,53480889.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.037396535,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,279,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60529136,10,10,1216.0,604.0,1210.0,121.6,382.42508,604.0,60.4,191.00157,30.0681642,0.330419387,3185744.0,4743439.0,10000000.0,41.0,60300000.0,6705462.0,4928760.0,10000000.0,11854.0,60500000.0,6724147.0,4936375.5,10000000.0,85205.0,0,212,284,0.1652097,0.1652097,1210.0,86.666664,289.0665,83559.43,0,0,91.0,1216,604,8192,115,7,20,77054.664,159927.34,403505.0,11737.0,9981138.0,54762.266,10000000.0,9869355.0
64876007,17,16,1140.0,6489.0,269.0,67.05882,89.92947,1460.0,405.5625,538.6747,117.5935504169,0.5086626247,2027375.2,10269814.0,58051166.0,1.0,64876007.0,4054750.5,14463789.0,58051166.0,120.0,64803242.0,4320216.0,14938623.0,58068213.0,1.0,0,352,332,0.26203832,0.2466243,1460.0,224.38235,407.44147,166008.55,0,0,231.18182,1140,6489,8192,34,8,20,615297.5,600898.6,1040197.0,190398.0,31786224.0,37144236.0,58051166.0,5521283.0
5120,76,0,32720.0,0.0,440.0,430.5263,58.009075,0.0,0.0,0.0,6390624.999999999,14843.749999999998,68.26667,99.909325,358.0,0.0,5120.0,68.26667,99.909325,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1520,0,14843.75,0.0,440.0,430.64935,57.636284,3321.9412,0,0,436.3158,32720,0,0,0,75,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,3,0,77.0,0.0,46.0,25.666666,23.459185,0.0,0.0,0.0,322175.732217573,12552.3012552301,119.5,129.40054,211.0,28.0,239.0,119.5,129.40054,211.0,28.0,0.0,0.0,0.0,0.0,0.0,1,60,0,12552.301,0.0,46.0,30.75,21.68525,470.25,1,0,41.0,77,0,254,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46669,2,2,62.0,172.0,31.0,31.0,0.0,86.0,86.0,0.0,5014.035013,85.71000021,15556.333,26864.72,46577.0,3.0,3.0,3.0,0.0,3.0,3.0,89.0,89.0,0.0,89.0,89.0,0,40,40,42.855,42.855,86.0,53.0,30.12474,907.5,0,0,66.25,62,172,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36740,1,1,38.0,166.0,38.0,38.0,0.0,166.0,166.0,0.0,5552.5313010343,54.4365813827,36740.0,0.0,36740.0,36740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,27.21829,27.21829,166.0,80.666664,73.90083,5461.3335,0,0,121.0,38,166,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,2,2,94.0,256.0,47.0,47.0,0.0,128.0,128.0,0.0,2058823.52941176,23529.4117647059,56.666668,60.46762,121.0,1.0,48.0,48.0,0.0,48.0,48.0,1.0,1.0,0.0,1.0,1.0,0,64,64,11764.706,11764.706,128.0,79.4,44.36553,1968.3,0,0,99.25,94,256,0,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6688476,10,14,706.0,6143.0,387.0,70.6,130.40552,1432.0,438.7857,584.61194,1024.000086,3.588261362,290803.3,1250165.1,6004828.0,0.0,6688476.0,743164.0,1981654.4,6005017.0,209.0,6676104.0,513546.47,1656016.8,6004867.0,0.0,0,212,292,1.4951088,2.0931525,1432.0,273.96,477.18912,227709.45,0,0,285.375,706,6143,8192,66,3,20,683459.0,0.0,683459.0,683459.0,6004828.0,0.0,6004828.0,6004828.0
1460,5,2,935.0,291.0,935.0,187.0,418.1447,291.0,145.5,205.76807,839726.0,4794.5205078125,243.33333,339.2189,878.0,5.0,1460.0,365.0,584.1729,1231.0,5.0,878.0,878.0,0.0,878.0,878.0,0,124,40,3424.6575,1369.863,935.0,153.25,331.88242,110145.93,0,0,175.14285,935,291,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27657,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.31442260742188,27657.0,0.0,27657.0,27657.0,27657.0,27657.0,0.0,27657.0,27657.0,0.0,0.0,0.0,0.0,0.0,0,64,0,72.31442,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,225,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185899,2,2,66.0,102.0,33.0,33.0,0.0,51.0,51.0,0.0,903.7165342,21.51706034,61966.332,107324.51,185894.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,4.0,4.0,0,80,40,10.758531,10.758531,51.0,40.2,9.859006,97.2,0,0,50.25,66,102,0,0,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4941100,5,5,935.0,1041.0,935.0,187.0,418.1447,347.0,208.2,190.05972,399.91094970703125,2.02384090423584,549011.1,1451453.8,4411256.0,5.0,4941100.0,1235275.0,2129211.5,4411261.0,20.0,493669.0,123417.25,122543.695,230820.0,3688.0,0,168,168,1.0119205,1.0119205,935.0,179.63637,296.73062,88049.055,0,0,197.6,935,1041,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85898044,6,7,365.0,11595.0,347.0,60.833332,140.22328,5792.0,1656.4286,2120.7322,139.2348352,0.151342212,7158170.5,24800000.0,85800000.0,1.0,85800000.0,17200000.0,38300000.0,85800000.0,1.0,85900000.0,14300000.0,35000000.0,85800000.0,45.0,0,164,232,0.06985025,0.08149196,5792.0,854.7143,1666.0493,2775720.2,0,0,920.46155,365,11595,0,235,3,20,4997.0,0.0,4997.0,4997.0,85800000.0,0.0,85800000.0,85800000.0
204,2,2,66.0,98.0,33.0,33.0,0.0,49.0,49.0,0.0,803921.5686,19607.84314,68.0,32.908966,106.0,49.0,49.0,49.0,0.0,49.0,49.0,49.0,49.0,0.0,49.0,49.0,0,40,40,9803.922,9803.922,49.0,39.4,8.763561,76.8,0,0,49.25,66,98,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30001,1,1,31.0,95.0,31.0,31.0,0.0,95.0,95.0,0.0,4199.8600046665,66.6644445185,30001.0,0.0,30001.0,30001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,33.332222,33.332222,95.0,52.333332,36.950417,1365.3334,0,0,78.5,31,95,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282868,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1408713605,94289.336,146830.33,263469.0,65.0,282868.0,141434.0,172675.47,263534.0,19334.0,0.0,0.0,0.0,0.0,0.0,0,72,32,10.605654,3.5352178,0.0,0.0,0.0,0.0,0,0,0.0,0,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115381151,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0260007806647725,57690576.0,81586480.0,115380928.0,223.0,0.0,0.0,0.0,0.0,0.0,115381152.0,57690576.0,81586480.0,115380928.0,223.0,0,0,60,0.0,0.026000781,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,17520,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100043968,4,4,101.0,374.0,101.0,25.25,50.5,374.0,93.5,187.0,4.7479124378593225,0.0799648410586833,14291995.0,37730256.0,99856064.0,181.0,100035352.0,33345118.0,57600244.0,99856064.0,194.0,21734.0,7244.6665,4697.9937,11233.0,2066.0,0,80,96,0.03998242,0.03998242,374.0,52.77778,125.00378,15625.944,1,0,59.375,101,374,0,5840,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5676181,3,1,12.0,0.0,6.0,4.0,3.4641016,0.0,0.0,0.0,2.114097489,0.704699163,1892060.4,3242395.2,5635984.0,19.0,5676181.0,2838090.5,3956819.0,5635984.0,40197.0,0.0,0.0,0.0,0.0,0.0,0,72,32,0.5285244,0.17617479,6.0,2.4,3.2863352,10.8,0,0,3.0,12,0,8192,14600,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9412,3,4,148.0,241.0,148.0,49.333332,85.44784,241.0,60.25,120.5,41330.2167445814,743.7314067148,1568.6666,3495.2483,8700.0,1.0,523.0,261.5,156.2706,372.0,151.0,9102.0,3034.0,4910.974,8700.0,1.0,0,72,92,318.74203,424.98938,241.0,48.625,93.403786,8724.268,0,0,55.57143,148,241,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98567,2,2,104.0,224.0,52.0,52.0,0.0,112.0,112.0,0.0,3327.6857366056,40.5815333732,32855.668,33545.63,67052.0,1.0,31514.0,31514.0,0.0,31514.0,31514.0,1.0,1.0,0.0,1.0,1.0,0,16,16,20.290766,20.290766,112.0,76.0,32.863354,1080.0,0,0,95.0,104,224,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3,4,161.0,488.0,161.0,53.666668,92.95339,488.0,122.0,244.0,1100000.0,11864.406779661,98.333336,61.552147,178.0,25.0,298.0,149.0,62.225395,193.0,105.0,434.0,144.66667,155.17839,320.0,25.0,0,72,92,5084.7456,6779.661,488.0,81.125,173.78758,30202.125,0,0,92.71429,161,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30503335,9,11,1557.0,3855.0,1207.0,173.0,393.88766,1588.0,350.45456,601.66223,177.4232227,0.655666012,1605438.6,3690836.0,10000000.0,71.0,20700000.0,2581860.5,4626079.0,10200000.0,598.0,30400000.0,3035228.8,4808028.0,10200000.0,150.0,0,192,256,0.2950497,0.3606163,1588.0,257.7143,504.31976,254338.42,0,0,270.6,1557,3855,8192,64,8,20,268302.0,203739.48,503560.0,150501.0,9899426.0,174613.5,10000000.0,9697801.0
1400924,8,7,1148.0,1581.0,677.0,143.5,228.12967,1173.0,225.85715,430.0986,1948.000034,10.70721895,100066.0,251995.7,969160.0,4.0,1400924.0,200132.0,385438.97,1072436.0,4.0,1337768.0,222961.33,365873.75,969160.0,63446.0,0,168,148,5.710517,4.996702,1173.0,170.5625,319.43323,102037.59,0,0,181.93333,1148,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116010130,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08611204900813,928081.06,2712634.2,19582806.0,0.0,116010130.0,928081.06,2712634.2,19582806.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.086112,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,6670551.0,7988661.0,21248034.0,3.0,9421813.0,5051019.5,19582806.0,5599474.0
40031416,7,7,421.0,1767.0,421.0,60.142857,159.12305,1767.0,252.42857,667.8632,54.65707234,0.349725326,3079339.8,4775545.5,10000000.0,72.0,30200000.0,5029779.0,5482433.5,10100000.0,129.0,40000000.0,6665733.5,5149282.5,10100000.0,1040.0,0,232,232,0.17486267,0.17486267,1767.0,145.86667,461.39337,212883.84,0,0,156.28572,421,1767,29200,939,1,32,49820.668,21991.355,75214.0,37063.0,10000000.0,9768.73,10000000.0,9999464.0
108028,4,0,1398.0,0.0,369.0,349.5,22.51666,0.0,0.0,0.0,12941.08934720628,37.02743733106232,36009.332,62368.26,108026.0,1.0,108028.0,36009.332,62368.26,108026.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,37.02744,0.0,369.0,345.6,21.36118,456.3,0,0,432.0,1398,0,0,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28710,1,1,49.0,164.0,49.0,49.0,0.0,164.0,164.0,0.0,7419.0177638454,69.6621386277,28710.0,0.0,28710.0,28710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,34.83107,34.83107,164.0,87.333336,66.39528,4408.3335,0,0,131.0,49,164,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3523273,5,3,935.0,370.0,935.0,187.0,418.1447,370.0,123.333336,213.6196,370.39422607421875,2.270616054534912,503324.72,1286945.0,3421547.0,7.0,3523273.0,880818.25,1694031.9,3421556.0,25.0,64623.0,32311.5,16399.928,43908.0,20715.0,0,168,104,1.419135,0.851481,935.0,145.0,320.52692,102737.5,0,0,163.125,935,370,237,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,3,4,148.0,242.0,148.0,49.333332,85.44784,242.0,60.5,121.0,216787.103946637,3891.0505836576,299.83334,444.92264,1190.0,1.0,452.0,226.0,124.45079,314.0,138.0,1541.0,513.6667,611.1631,1190.0,1.0,0,72,92,1667.5931,2223.4575,242.0,48.75,93.69823,8779.357,0,0,55.714287,148,242,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5861156,4,4,97.0,232.0,97.0,24.25,48.5,232.0,58.0,116.0,56.1322715178,1.3649184564,837308.0,2188042.0,5799051.0,39.0,62105.0,20701.666,35614.74,61826.0,100.0,5861016.0,1953672.0,3383345.5,5860423.0,197.0,0,92,92,0.68245924,0.68245924,232.0,36.555557,80.00486,6400.778,0,0,41.125,97,232,8192,141,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115869877,17,15,432.0,1768.0,432.0,25.411764,104.77539,1768.0,117.86667,456.49564,18.9868157018929,0.276171864754806,3737738.0,4911762.0,10217008.0,36.0,115869877.0,7241867.5,4637816.5,10240011.0,108.0,112557287.0,8039806.0,4352824.0,10240275.0,745.0,0,552,496,0.1467163,0.12945557,1768.0,66.666664,314.53247,98930.664,0,0,68.75,432,1768,29200,939,1,32,25460.818,7372.845,47686.0,22988.0,10207020.0,32310.697,10217008.0,10109601.0
1914759,8,7,1148.0,1581.0,677.0,143.5,228.12967,1173.0,225.85715,430.0986,1425.2446391426,7.8338840554,136768.5,245479.56,953237.0,64.0,1914759.0,273537.0,396993.75,1164883.0,164.0,1766161.0,294360.16,323693.8,953237.0,147954.0,0,172,152,4.1780715,3.6558125,1173.0,170.5625,319.43323,102037.59,0,0,181.93333,1148,1581,64240,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,3,4,161.0,488.0,161.0,53.666668,92.95339,488.0,122.0,244.0,889041.095890411,9589.0410958904,121.666664,80.45289,201.0,0.0,376.0,188.0,91.92388,253.0,123.0,529.0,176.33333,170.35356,340.0,0.0,0,72,92,4109.589,5479.452,488.0,81.125,173.78758,30202.125,0,0,92.71429,161,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13668,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.3271876,13668.0,0.0,13668.0,13668.0,13668.0,13668.0,0.0,13668.0,13668.0,0.0,0.0,0.0,0.0,0.0,0,40,0,146.3272,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116168692,18,16,610.0,1175.0,517.0,33.88889,121.313835,1023.0,73.4375,256.03958,15.3655857638,0.2926778241,3520263.5,4709901.5,10001674.0,44.0,116168692.0,6833452.5,4686557.0,10128837.0,44.0,111646342.0,7443089.5,4607512.0,10128887.0,459.0,0,372,464,0.15494709,0.13773075,1023.0,51.0,191.69983,36748.824,0,0,52.5,610,1175,8192,1129,14,20,152259.55,85280.24,409329.0,121021.0,9996075.0,15019.128,10001674.0,9950838.0
119740776,75,122,3269.0,148934.0,495.0,43.586666,133.28987,1460.0,1220.7705,511.81482,1271.1041725669,1.6452206724,610922.3,2326823.5,10001347.0,0.0,119740776.0,1618118.6,3588033.0,10026702.0,18.0,114617421.0,947251.44,2890073.5,10026220.0,0.0,0,1512,2584,0.626353,1.0188676,1460.0,768.702,705.1988,497305.3,0,0,772.60406,3269,148934,8192,1147,20,20,395039.1,1292689.5,4499876.0,20861.0,9583356.0,1411449.8,10001347.0,5102419.0
761,3,0,77.0,0.0,46.0,25.666666,23.459185,0.0,0.0,0.0,101182.654402103,3942.1813403417,380.5,514.06665,744.0,17.0,761.0,380.5,514.06665,744.0,17.0,0.0,0.0,0.0,0.0,0.0,1,60,0,3942.1814,0.0,46.0,30.75,21.68525,470.25,1,0,41.0,77,0,256,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44889767,6,5,5.0,0.0,1.0,0.8333333,0.4082483,0.0,0.0,0.0,0.1113839597,0.2450447114,4488976.5,4968461.5,10014599.0,16415.0,44889767.0,8977953.0,2354739.8,10031054.0,4765667.0,40124175.0,10031044.0,1727.373,10033169.0,10028938.0,0,120,160,0.13366075,0.11138396,1.0,0.5,0.52223295,0.27272728,0,0,0.54545456,5,0,253,980,4,20,16991.25,1053.1051,18570.0,16415.0,10014034.0,1053.6129,10014599.0,10012454.0
324,3,0,77.0,0.0,46.0,25.666666,23.459185,0.0,0.0,0.0,237654.320987654,9259.25925925926,162.0,188.09041,295.0,29.0,324.0,162.0,188.09041,295.0,29.0,0.0,0.0,0.0,0.0,0.0,1,60,0,9259.259,0.0,46.0,30.75,21.68525,470.25,1,0,41.0,77,0,253,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4118158,5,3,935.0,354.0,935.0,187.0,418.1447,354.0,118.0,204.38199,313.0040283203125,1.9426161050796509,588308.3,1541393.5,4083797.0,5.0,4118158.0,1029539.5,2036204.4,4083805.0,51.0,25515.0,12757.5,17579.38,25188.0,327.0,0,168,104,1.214135,0.72848105,935.0,143.22223,319.16446,101865.945,0,0,161.125,935,354,219,211,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,5,2,935.0,273.0,935.0,187.0,418.1447,273.0,136.5,193.04015,1042277.8125,6039.689453125,193.16667,246.86305,643.0,6.0,1159.0,289.75,422.1251,906.0,6.0,643.0,643.0,0.0,643.0,643.0,0,124,40,4314.064,1725.6255,935.0,151.0,330.8746,109478.0,0,0,172.57143,935,273,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,174,0,76272.0,0.0,440.0,438.34482,15.393736,0.0,0.0,0.0,23346189.164370984,53259.871441689625,18.884394,63.74229,440.0,0.0,3267.0,18.884394,63.74229,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1392,0,53259.87,0.0,440.0,438.35428,15.349947,235.62088,0,0,440.87357,76272,0,0,0,173,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419831,2,0,44.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,104.8040759,4.763821633,419831.0,0.0,419831.0,419831.0,419831.0,419831.0,0.0,419831.0,419831.0,0.0,0.0,0.0,0.0,0.0,0,16,0,4.7638216,0.0,22.0,22.0,0.0,0.0,0,0,33.0,44,0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118218296,16,15,1245.0,4355.0,598.0,77.8125,152.51195,1430.0,290.33334,487.83905,47.3699942351,0.2622267538,3940609.8,14899510.0,58904956.0,0.0,118218296.0,7881219.5,20673066.0,58904956.0,34.0,118062352.0,8433025.0,21371602.0,59060392.0,0.0,0,332,312,0.13534284,0.12688391,1430.0,175.0,361.98352,131032.06,0,0,180.64516,1245,4355,8192,181,8,20,279130.0,174071.31,402217.0,156043.0,58752060.0,216227.6,58904956.0,58599164.0
155991,0,2,0.0,192.0,0.0,0.0,0.0,150.0,96.0,76.36753,1230.8402407831222,12.821252508157524,155991.0,0.0,155991.0,155991.0,0.0,0.0,0.0,0.0,0.0,155991.0,155991.0,0.0,155991.0,155991.0,0,0,16,0.0,12.821253,150.0,78.0,62.35383,3888.0,0,0,117.0,0,192,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129328,9,7,551.0,3860.0,200.0,61.22222,87.134636,1460.0,551.4286,661.1734,34107.0765804775,123.7164419151,8621.866,13889.208,45801.0,1.0,129328.0,16166.0,16381.336,45801.0,22.0,60468.0,10078.0,14827.036,34247.0,1.0,0,192,152,69.5905,54.125942,1460.0,259.47058,480.97324,231335.27,0,0,275.6875,551,3860,8192,119,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,1,1,41.0,73.0,41.0,41.0,0.0,73.0,73.0,0.0,112315.270935961,1970.4433497537,1015.0,0.0,1015.0,1015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,985.2217,985.2217,73.0,51.666668,18.475208,341.33334,0,0,77.5,41,73,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,2,2,86.0,204.0,43.0,43.0,0.0,102.0,102.0,0.0,1695906.433,23391.81287,57.0,93.53075,165.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,40,40,11695.906,11695.906,102.0,66.6,32.31563,1044.3,0,0,83.25,86,204,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115552613,35,45,791.0,44503.0,420.0,22.6,79.96551,2836.0,988.95557,704.8115,391.977289167836,0.692325321972598,1462691.2,3502059.0,10011392.0,1.0,115552613.0,3398606.2,4737449.5,10048013.0,2.0,110667493.0,2515170.2,4398426.5,10048214.0,2.0,0,1128,1448,0.30289233,0.389433,2836.0,559.1852,713.9367,509705.66,0,0,566.175,791,44503,29200,357,4,32,51103.547,47745.348,195061.0,36608.0,10009654.0,4279.973,10011392.0,9997250.0
76070875,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026291271,76100000.0,0.0,76100000.0,76100000.0,76100000.0,76100000.0,0.0,76100000.0,76100000.0,0.0,0.0,0.0,0.0,0.0,0,40,0,0.026291272,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2049,0,0,20,0.0,0.0,0.0,0.0,76100000.0,0.0,76100000.0,76100000.0
1207,1,1,29.0,99.0,29.0,29.0,0.0,99.0,99.0,0.0,106048.053,1657.000829,1207.0,0.0,1207.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,828.5004,828.5004,99.0,52.333332,40.41452,1633.3334,0,0,78.5,29,99,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,1,1,40.0,78.0,40.0,40.0,0.0,78.0,78.0,0.0,53955.1897576589,914.4947416552,2187.0,0.0,2187.0,2187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,457.24738,457.24738,78.0,52.666668,21.93931,481.33334,0,0,79.0,40,78,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113199,4,0,24.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,212.01600720854427,35.33600120142404,37733.0,65353.742,113197.0,1.0,113199.0,37733.0,65353.742,113197.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,35.336002,0.0,6.0,6.0,0.0,0.0,0,0,7.5,24,0,5840,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090872,5,1,135.0,46.0,46.0,27.0,20.12461,46.0,46.0,0.0,44.2448456,1.466679965,818174.4,1778898.4,4000115.0,4.0,4090872.0,1022718.0,1985361.9,4000115.0,4.0,0.0,0.0,0.0,0.0,0.0,1,100,20,1.2222333,0.24444667,46.0,32.42857,18.866701,355.9524,1,0,37.833332,135,46,258,360,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65400824,2,2,99.0,326.0,54.0,49.5,6.363961,173.0,163.0,14.142136,6.498389072,0.061161309,21800000.0,37600000.0,65200000.0,585.0,65400000.0,65400000.0,0.0,65400000.0,65400000.0,65200000.0,65200000.0,0.0,65200000.0,65200000.0,0,52,52,0.030580655,0.030580655,173.0,95.8,61.860325,3826.7,0,0,119.75,99,326,0,0,1,20,168086.0,0.0,168086.0,168086.0,65200000.0,0.0,65200000.0,65200000.0
68122810,7,6,308.0,11595.0,302.0,44.0,113.789276,7240.0,1932.5,2845.8357,174.7285527,0.190831823,5676901.0,19600000.0,68000000.0,1.0,68000000.0,11300000.0,27700000.0,68000000.0,1.0,149584.0,29916.8,60172.977,137172.0,67.0,0,220,200,0.1027556,0.08807623,7240.0,850.2143,2016.7068,4067106.2,0,0,915.61536,308,11595,296,235,2,20,1998.0,0.0,1998.0,1998.0,68000000.0,0.0,68000000.0,68000000.0
920,1,1,38.0,114.0,38.0,38.0,0.0,114.0,114.0,0.0,165217.391304348,2173.9130434783,920.0,0.0,920.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,1086.9565,1086.9565,114.0,63.333332,43.87862,1925.3334,0,0,95.0,38,114,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139807,3,5,344.0,11595.0,344.0,114.666664,198.60849,10136.0,2319.0,4414.366,85396.29632,57.2217414,19972.428,47148.25,126343.0,2.0,12997.0,6498.5,9187.438,12995.0,2.0,139750.0,34937.5,61236.105,126343.0,191.0,0,104,168,21.458153,35.763588,10136.0,1326.5555,3337.5872,11100000.0,0,0,1492.375,344,11595,29200,235,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64131165,9,0,464.0,0.0,58.0,51.555557,19.333334,0.0,0.0,0.0,7.2351718544,0.1403373851,8016395.5,11209478.0,32507537.0,248024.0,64131165.0,8016395.5,11209478.0,32507537.0,248024.0,0.0,0.0,0.0,0.0,0.0,0,180,0,0.14033738,0.0,58.0,46.4,24.454947,598.04443,0,1,51.555557,464,0,74,0,8,20,7811925.0,0.0,7811925.0,7811925.0,18773080.0,12538150.0,32507537.0,7939905.0
